secret_word,game_result,guess_num,guess_word,feedback,entropy_score,possibilities_before_guess,possibilities_after_filter
fetal,4 guesses,4,fetal,GGGGG,0.0,1,1
fetch,4 guesses,1,raise,BBBBY,-1.0,2315,142
fetch,4 guesses,2,betel,BGGBB,4.860396655799496,142,2
fetch,4 guesses,3,aback,BBBGB,1.0,2,1
fetch,4 guesses,4,fetch,GGGGG,0.0,1,1
fetid,3 guesses,1,raise,BBYBY,-1.0,2315,40
fetid,3 guesses,2,lipid,BBBGG,4.077567157116928,40,1
fetid,3 guesses,3,fetid,GGGGG,0.0,1,1
fetus,4 guesses,1,raise,BBBYY,-1.0,2315,48
fetus,4 guesses,2,spelt,YBYBY,4.522055208874202,48,4
fetus,4 guesses,3,attic,BBGBB,2.0,4,1
fetus,4 guesses,4,fetus,GGGGG,0.0,1,1
fever,4 guesses,1,raise,YBBBY,-1.0,2315,124
fever,4 guesses,2,deter,BGBGG,4.511605262733948,124,6
fever,4 guesses,3,anvil,BBGBB,2.584962500721156,6,1
fever,4 guesses,4,fever,GGGGG,0.0,1,1
fewer,4 guesses,1,raise,YBBBY,-1.0,2315,124
fewer,4 guesses,2,deter,BGBGG,4.511605262733948,124,6
fewer,4 guesses,3,anvil,BBBBB,2.584962500721156,6,1
fewer,4 guesses,4,fewer,GGGGG,0.0,1,1
fiber,5 guesses,1,raise,YBYBY,-1.0,2315,30
fiber,5 guesses,2,diner,BGBGG,3.3470910116261443,30,9
fiber,5 guesses,3,valet,BBBGB,2.419381945646371,9,3
fiber,5 guesses,4,affix,BYBYB,1.5849625007211559,3,1
fiber,5 guesses,5,fiber,GGGGG,0.0,1,1
fibre,3 guesses,1,raise,YBYBG,-1.0,2315,2
fibre,3 guesses,2,aback,BYBBB,1.0,2,1
fibre,3 guesses,3,fibre,GGGGG,0.0,1,1
ficus,4 guesses,1,raise,BBYYB,-1.0,2315,23
ficus,4 guesses,2,shout,YBBGB,3.9690016298759936,23,2
ficus,4 guesses,3,aback,BBBYB,1.0,2,1
ficus,4 guesses,4,ficus,GGGGG,0.0,1,1
field,4 guesses,1,raise,BBYBY,-1.0,2315,40
field,4 guesses,2,lipid,YGBBG,4.077567157116928,40,3
field,4 guesses,3,awful,BBYBY,1.5849625007211559,3,1
field,4 guesses,4,field,GGGGG,0.0,1,1
fiend,3 guesses,1,raise,BBYBY,-1.0,2315,40
fiend,3 guesses,2,lipid,BGBBG,4.077567157116928,40,1
fiend,3 guesses,3,fiend,GGGGG,0.0,1,1
fiery,3 guesses,1,raise,YBYBY,-1.0,2315,30
fiery,3 guesses,2,diner,BGBYY,3.3470910116261443,30,1
fiery,3 guesses,3,fiery,GGGGG,0.0,1,1
fifth,5 guesses,1,raise,BBYBB,-1.0,2315,112
fifth,5 guesses,2,donut,BBBBY,4.736745651800392,112,12
fifth,5 guesses,3,witty,BGBGB,3.0849625007211556,12,2
fifth,5 guesses,4,abled,BBBBB,1.0,2,1
fifth,5 guesses,5,fifth,GGGGG,0.0,1,1
fifty,4 guesses,1,raise,BBYBB,-1.0,2315,112
fifty,4 guesses,2,donut,BBBBY,4.736745651800392,112,12
fifty,4 guesses,3,witty,BGBGG,3.0849625007211556,12,1
fifty,4 guesses,4,fifty,GGGGG,0.0,1,1
fight,4 guesses,1,raise,BBYBB,-1.0,2315,112
fight,4 guesses,2,donut,BBBBG,4.736745651800392,112,5
fight,4 guesses,3,filmy,GGBBB,2.321928094887362,5,1
fight,4 guesses,4,fight,GGGGG,0.0,1,1
filer,4 guesses,1,raise,YBYBY,-1.0,2315,30
filer,4 guesses,2,diner,BGBGG,3.3470910116261443,30,9
filer,4 guesses,3,valet,BBGGB,2.419381945646371,9,1
filer,4 guesses,4,filer,GGGGG,0.0,1,1
filet,4 guesses,1,raise,BBYBY,-1.0,2315,40
filet,4 guesses,2,lipid,YGBBB,4.077567157116928,40,2
filet,4 guesses,3,aback,BBBBB,1.0,2,1
filet,4 guesses,4,filet,GGGGG,0.0,1,1
filly,4 guesses,1,raise,BBYBB,-1.0,2315,112
filly,4 guesses,2,donut,BBBBB,4.736745651800392,112,19
filly,4 guesses,3,filmy,GGYBG,3.497155802575668,19,1
filly,4 guesses,4,filly,GGGGG,0.0,1,1
filmy,3 guesses,1,raise,BBYBB,-1.0,2315,112
filmy,3 guesses,2,donut,BBBBB,4.736745651800392,112,19
filmy,3 guesses,3,filmy,GGGGG,3.497155802575668,19,1
filth,5 guesses,1,raise,BBYBB,-1.0,2315,112
filth,5 guesses,2,donut,BBBBY,4.736745651800392,112,12
filth,5 guesses,3,witty,BGBGB,3.0849625007211556,12,2
filth,5 guesses,4,abled,BBGBB,1.0,2,1
filth,5 guesses,5,filth,GGGGG,0.0,1,1
final,3 guesses,1,raise,BYYBB,-1.0,2315,38
final,3 guesses,2,until,BYBYG,4.113206053476118,38,1
final,3 guesses,3,final,GGGGG,0.0,1,1
finch,5 guesses,1,raise,BBYBB,-1.0,2315,112
finch,5 guesses,2,donut,BBGBB,4.736745651800392,112,9
finch,5 guesses,3,spicy,BBYGB,2.94770277922009,9,2
finch,5 guesses,4,affix,BYBYB,1.0,2,1
finch,5 guesses,5,finch,GGGGG,0.0,1,1
finer,4 guesses,1,raise,YBYBY,-1.0,2315,30
finer,4 guesses,2,diner,BGGGG,3.3470910116261443,30,3
finer,4 guesses,3,afoul,BYBBB,1.5849625007211559,3,1
finer,4 guesses,4,finer,GGGGG,0.0,1,1
first,2 guesses,1,raise,YBYGB,-1.0,2315,1
first,2 guesses,2,first,GGGGG,0.0,1,1
fishy,3 guesses,1,raise,BBYYB,-1.0,2315,23
fishy,3 guesses,2,shout,YYBBB,3.9690016298759936,23,1
fishy,3 guesses,3,fishy,GGGGG,0.0,1,1
fixer,5 guesses,1,raise,YBYBY,-1.0,2315,30
fixer,5 guesses,2,diner,BGBGG,3.3470910116261443,30,9
fixer,5 guesses,3,valet,BBBGB,2.419381945646371,9,3
fixer,5 guesses,4,affix,BYBYY,1.5849625007211559,3,1
fixer,5 guesses,5,fixer,GGGGG,0.0,1,1
fizzy,4 guesses,1,raise,BBYBB,-1.0,2315,112
fizzy,4 guesses,2,donut,BBBBB,4.736745651800392,112,19
fizzy,4 guesses,3,filmy,GGBBG,3.497155802575668,19,1
fizzy,4 guesses,4,fizzy,GGGGG,0.0,1,1
fjord,4 guesses,1,raise,YBBBB,-1.0,2315,105
fjord,4 guesses,2,count,BYBBB,4.803891408866589,105,16
fjord,4 guesses,3,blood,BBGBG,3.625,16,1
fjord,4 guesses,4,fjord,GGGGG,0.0,1,1
flack,4 guesses,1,raise,BYBBB,-1.0,2315,110
flack,4 guesses,2,clout,YGBBB,4.954906391519346,110,3
flack,4 guesses,3,aback,BBGGG,1.5849625007211559,3,1
flack,4 guesses,4,flack,GGGGG,0.0,1,1
flail,4 guesses,1,raise,BYYBB,-1.0,2315,38
flail,4 guesses,2,until,BBBGY,4.113206053476118,38,3
flail,4 guesses,3,acrid,YBBGB,1.5849625007211559,3,1
flail,4 guesses,4,flail,GGGGG,0.0,1,1
flair,3 guesses,1,raise,YYYBB,-1.0,2315,18
flair,3 guesses,2,gland,BGGBB,3.572431251322119,18,1
flair,3 guesses,3,flair,GGGGG,0.0,1,1
flake,5 guesses,1,raise,BYBBG,-1.0,2315,35
flake,5 guesses,2,bland,BGGBB,3.932874360347045,35,5
flake,5 guesses,3,champ,BBGBB,1.9219280948873623,5,2
flake,5 guesses,4,aback,BBGBY,1.0,2,1
flake,5 guesses,5,flake,GGGGG,0.0,1,1
flaky,4 guesses,1,raise,BYBBB,-1.0,2315,110
flaky,4 guesses,2,clout,BGBBB,4.954906391519346,110,8
flaky,4 guesses,3,aback,BBGBY,2.75,8,1
flaky,4 guesses,4,flaky,GGGGG,0.0,1,1
flame,4 guesses,1,raise,BYBBG,-1.0,2315,35
flame,4 guesses,2,bland,BGGBB,3.932874360347045,35,5
flame,4 guesses,3,champ,BBGGB,1.9219280948873623,5,1
flame,4 guesses,4,flame,GGGGG,0.0,1,1
flank,5 guesses,1,raise,BYBBB,-1.0,2315,110
flank,5 guesses,2,clout,BGBBB,4.954906391519346,110,8
flank,5 guesses,3,aback,BBGBG,2.75,8,2
flank,5 guesses,4,adapt,BBGBB,1.0,2,1
flank,5 guesses,5,flank,GGGGG,0.0,1,1
flare,4 guesses,1,raise,YYBBG,-1.0,2315,25
flare,4 guesses,2,track,BYGBB,3.127210311338979,25,3
flare,4 guesses,3,badge,BYBBG,1.5849625007211559,3,1
flare,4 guesses,4,flare,GGGGG,0.0,1,1
flash,3 guesses,1,raise,BYBGB,-1.0,2315,13
flash,3 guesses,2,chalk,BYGYB,3.3927474104487847,13,1
flash,3 guesses,3,flash,GGGGG,0.0,1,1
flask,3 guesses,1,raise,BYBGB,-1.0,2315,13
flask,3 guesses,2,chalk,BBGYG,3.3927474104487847,13,1
flask,3 guesses,3,flask,GGGGG,0.0,1,1
fleck,4 guesses,1,raise,BBBBY,-1.0,2315,142
fleck,4 guesses,2,betel,BYBBY,4.860396655799496,142,7
fleck,4 guesses,3,dwell,BBGYB,2.807354922057604,7,1
fleck,4 guesses,4,fleck,GGGGG,0.0,1,1
fleet,3 guesses,1,raise,BBBBY,-1.0,2315,142
fleet,3 guesses,2,betel,BYYGY,4.860396655799496,142,1
fleet,3 guesses,3,fleet,GGGGG,0.0,1,1
flesh,4 guesses,1,raise,BBBGY,-1.0,2315,11
flesh,4 guesses,2,ought,BBBYB,3.277613436819116,11,2
flesh,4 guesses,3,abled,BBYYB,1.0,2,1
flesh,4 guesses,4,flesh,GGGGG,0.0,1,1
flick,4 guesses,1,raise,BBGBB,-1.0,2315,46
flick,4 guesses,2,blunt,BGBBB,4.261842390463366,46,3
flick,4 guesses,3,aback,BBBGG,1.5849625007211559,3,1
flick,4 guesses,4,flick,GGGGG,0.0,1,1
flier,3 guesses,1,raise,YBGBY,-1.0,2315,12
flier,3 guesses,2,fetid,GYBYB,2.9182958340544896,12,1
flier,3 guesses,3,flier,GGGGG,0.0,1,1
fling,4 guesses,1,raise,BBGBB,-1.0,2315,46
fling,4 guesses,2,blunt,BGBGB,4.261842390463366,46,3
fling,4 guesses,3,aback,BBBBB,1.5849625007211559,3,1
fling,4 guesses,4,fling,GGGGG,0.0,1,1
flint,4 guesses,1,raise,BBGBB,-1.0,2315,46
flint,4 guesses,2,blunt,BGBGG,4.261842390463366,46,2
flint,4 guesses,3,adage,BBBBB,1.0,2,1
flint,4 guesses,4,flint,GGGGG,0.0,1,1
flirt,3 guesses,1,raise,YBGBB,-1.0,2315,28
flirt,3 guesses,2,crypt,BYBBG,3.502736171594004,28,1
flirt,3 guesses,3,flirt,GGGGG,0.0,1,1
float,4 guesses,1,raise,BYBBB,-1.0,2315,110
float,4 guesses,2,clout,BGGBG,4.954906391519346,110,4
float,4 guesses,3,beefy,BBBYB,2.0,4,1
float,4 guesses,4,float,GGGGG,0.0,1,1
flock,4 guesses,1,raise,BBBBB,-1.0,2315,168
flock,4 guesses,2,lunch,YBBGB,5.2201539877500815,168,2
flock,4 guesses,3,aback,BBBGG,1.0,2,1
flock,4 guesses,4,flock,GGGGG,0.0,1,1
flood,5 guesses,1,raise,BBBBB,-1.0,2315,168
flood,5 guesses,2,lunch,YBBBB,5.2201539877500815,168,14
flood,5 guesses,3,dodgy,YYBBB,3.3248629576173574,14,2
flood,5 guesses,4,aback,BBBBB,1.0,2,1
flood,5 guesses,5,flood,GGGGG,0.0,1,1
floor,4 guesses,1,raise,YBBBB,-1.0,2315,105
floor,4 guesses,2,count,BYBBB,4.803891408866589,105,16
floor,4 guesses,3,blood,BGGGB,3.625,16,1
floor,4 guesses,4,floor,GGGGG,0.0,1,1
flora,4 guesses,1,raise,YYBBB,-1.0,2315,84
flora,4 guesses,2,crowd,BYGBB,4.299124740447479,84,3
flora,4 guesses,3,abled,YBYBB,1.5849625007211559,3,1
flora,4 guesses,4,flora,GGGGG,0.0,1,1
floss,4 guesses,1,raise,BBBYB,-1.0,2315,89
floss,4 guesses,2,stony,YBGBB,4.7833809437177335,89,3
floss,4 guesses,3,bough,BYBBB,1.5849625007211559,3,1
floss,4 guesses,4,floss,GGGGG,0.0,1,1
flour,4 guesses,1,raise,YBBBB,-1.0,2315,105
flour,4 guesses,2,count,BYYBB,4.803891408866589,105,7
flour,4 guesses,3,demur,BBBGG,2.5216406363433186,7,1
flour,4 guesses,4,flour,GGGGG,0.0,1,1
flout,4 guesses,1,raise,BBBBB,-1.0,2315,168
flout,4 guesses,2,lunch,YYBBB,5.2201539877500815,168,8
flout,4 guesses,3,album,BGBGB,3.0,8,1
flout,4 guesses,4,flout,GGGGG,0.0,1,1
flown,4 guesses,1,raise,BBBBB,-1.0,2315,168
flown,4 guesses,2,lunch,YBYBB,5.2201539877500815,168,6
flown,4 guesses,3,bacon,BBBYG,2.584962500721156,6,1
flown,4 guesses,4,flown,GGGGG,0.0,1,1
fluff,4 guesses,1,raise,BBBBB,-1.0,2315,168
fluff,4 guesses,2,lunch,YYBBB,5.2201539877500815,168,8
fluff,4 guesses,3,album,BGBYB,3.0,8,1
fluff,4 guesses,4,fluff,GGGGG,0.0,1,1
fluid,4 guesses,1,raise,BBYBB,-1.0,2315,112
fluid,4 guesses,2,donut,YBBYB,4.736745651800392,112,3
fluid,4 guesses,3,acute,BBGBB,1.5849625007211559,3,1
fluid,4 guesses,4,fluid,GGGGG,0.0,1,1
fluke,4 guesses,1,raise,BBBBG,-1.0,2315,40
fluke,4 guesses,2,clung,BGGBB,4.481687083026442,40,4
fluke,4 guesses,3,empty,YBBBB,2.0,4,1
fluke,4 guesses,4,fluke,GGGGG,0.0,1,1
flume,4 guesses,1,raise,BBBBG,-1.0,2315,40
flume,4 guesses,2,clung,BGGBB,4.481687083026442,40,4
flume,4 guesses,3,empty,YYBBB,2.0,4,1
flume,4 guesses,4,flume,GGGGG,0.0,1,1
flung,4 guesses,1,raise,BBBBB,-1.0,2315,168
flung,4 guesses,2,lunch,YYYBB,5.2201539877500815,168,4
flung,4 guesses,3,fight,GBYBB,2.0,4,1
flung,4 guesses,4,flung,GGGGG,0.0,1,1
flunk,4 guesses,1,raise,BBBBB,-1.0,2315,168
flunk,4 guesses,2,lunch,YYYBB,5.2201539877500815,168,4
flunk,4 guesses,3,fight,GBBBB,2.0,4,1
flunk,4 guesses,4,flunk,GGGGG,0.0,1,1
flush,3 guesses,1,raise,BBBGB,-1.0,2315,8
flush,3 guesses,2,plumb,BGGBB,3.0,8,1
flush,3 guesses,3,flush,GGGGG,0.0,1,1
flute,4 guesses,1,raise,BBBBG,-1.0,2315,40
flute,4 guesses,2,clung,BGGBB,4.481687083026442,40,4
flute,4 guesses,3,empty,YBBGB,2.0,4,1
flute,4 guesses,4,flute,GGGGG,0.0,1,1
flyer,4 guesses,1,raise,YBBBY,-1.0,2315,124
flyer,4 guesses,2,deter,BBBGG,4.511605262733948,124,24
flyer,4 guesses,3,nobly,BBBYY,3.229573958513623,24,1
flyer,4 guesses,4,flyer,GGGGG,0.0,1,1
foamy,4 guesses,1,raise,BYBBB,-1.0,2315,110
foamy,4 guesses,2,clout,BBYBB,4.954906391519346,110,7
foamy,4 guesses,3,admin,YBYBB,2.807354922057604,7,1
foamy,4 guesses,4,foamy,GGGGG,0.0,1,1
focal,4 guesses,1,raise,BYBBB,-1.0,2315,110
focal,4 guesses,2,clout,YYYBB,4.954906391519346,110,3
focal,4 guesses,3,afoul,YYYBG,1.5849625007211559,3,1
focal,4 guesses,4,focal,GGGGG,0.0,1,1
focus,4 guesses,1,raise,BBBYB,-1.0,2315,89
focus,4 guesses,2,stony,YBYBB,4.7833809437177335,89,3
focus,4 guesses,3,abled,BBBBB,1.5849625007211559,3,1
focus,4 guesses,4,focus,GGGGG,0.0,1,1
foggy,4 guesses,1,raise,BBBBB,-1.0,2315,168
foggy,4 guesses,2,lunch,BBBBB,5.2201539877500815,168,16
foggy,4 guesses,3,dodgy,BGBYG,3.25,16,1
foggy,4 guesses,4,foggy,GGGGG,0.0,1,1
foist,3 guesses,1,raise,BBGGB,-1.0,2315,7
foist,3 guesses,2,fight,GYBBG,2.5216406363433186,7,1
foist,3 guesses,3,foist,GGGGG,0.0,1,1
folio,4 guesses,1,raise,BBYBB,-1.0,2315,112
folio,4 guesses,2,donut,BYBBB,4.736745651800392,112,4
folio,4 guesses,3,aglow,BBGYB,2.0,4,1
folio,4 guesses,4,folio,GGGGG,0.0,1,1
folly,5 guesses,1,raise,BBBBB,-1.0,2315,168
folly,5 guesses,2,lunch,YBBBB,5.2201539877500815,168,14
folly,5 guesses,3,dodgy,BGBBG,3.3248629576173574,14,3
folly,5 guesses,4,awful,BBYBY,1.5849625007211559,3,1
folly,5 guesses,5,folly,GGGGG,0.0,1,1
foray,5 guesses,1,raise,YYBBB,-1.0,2315,84
foray,5 guesses,2,crowd,BYYBB,4.299124740447479,84,11
foray,5 guesses,3,motor,BGBBY,3.095795255000934,11,2
foray,5 guesses,4,aback,YBBBB,1.0,2,1
foray,5 guesses,5,foray,GGGGG,0.0,1,1
force,4 guesses,1,raise,YBBBG,-1.0,2315,28
force,4 guesses,2,thong,BBYBB,3.767375797816041,28,2
force,4 guesses,3,aback,BBBGB,1.0,2,1
force,4 guesses,4,force,GGGGG,0.0,1,1
forge,4 guesses,1,raise,YBBBG,-1.0,2315,28
forge,4 guesses,2,thong,BBYBY,3.767375797816041,28,2
forge,4 guesses,3,adage,BBBGG,1.0,2,1
forge,4 guesses,4,forge,GGGGG,0.0,1,1
forgo,4 guesses,1,raise,YBBBB,-1.0,2315,105
forgo,4 guesses,2,count,BYBBB,4.803891408866589,105,16
forgo,4 guesses,3,blood,BBYYB,3.625,16,1
forgo,4 guesses,4,forgo,GGGGG,0.0,1,1
forte,3 guesses,1,raise,YBBBG,-1.0,2315,28
forte,3 guesses,2,thong,YBYBB,3.767375797816041,28,1
forte,3 guesses,3,forte,GGGGG,0.0,1,1
forth,4 guesses,1,raise,YBBBB,-1.0,2315,105
forth,4 guesses,2,count,BGBBY,4.803891408866589,105,3
forth,4 guesses,3,awash,BBBBG,1.5849625007211559,3,1
forth,4 guesses,4,forth,GGGGG,0.0,1,1
forty,4 guesses,1,raise,YBBBB,-1.0,2315,105
forty,4 guesses,2,count,BGBBY,4.803891408866589,105,3
forty,4 guesses,3,awash,BBBBB,1.5849625007211559,3,1
forty,4 guesses,4,forty,GGGGG,0.0,1,1
forum,3 guesses,1,raise,YBBBB,-1.0,2315,105
forum,3 guesses,2,count,BGYBB,4.803891408866589,105,1
forum,3 guesses,3,forum,GGGGG,0.0,1,1
found,5 guesses,1,raise,BBBBB,-1.0,2315,168
found,5 guesses,2,lunch,BYYBB,5.2201539877500815,168,7
found,5 guesses,3,wimpy,BBBBB,2.2359263506290326,7,2
found,5 guesses,4,aback,BBBBB,1.0,2,1
found,5 guesses,5,found,GGGGG,0.0,1,1
foyer,4 guesses,1,raise,YBBBY,-1.0,2315,124
foyer,4 guesses,2,deter,BBBGG,4.511605262733948,124,24
foyer,4 guesses,3,nobly,BGBBY,3.229573958513623,24,1
foyer,4 guesses,4,foyer,GGGGG,0.0,1,1
frail,4 guesses,1,raise,YYYBB,-1.0,2315,18
frail,4 guesses,2,gland,BYGBB,3.572431251322119,18,2
frail,4 guesses,3,abate,BBGBB,1.0,2,1
frail,4 guesses,4,frail,GGGGG,0.0,1,1
frame,5 guesses,1,raise,YYBBG,-1.0,2315,25
frame,5 guesses,2,track,BGGBB,3.127210311338979,25,7
frame,5 guesses,3,pudgy,BBBBB,2.2359263506290326,7,2
frame,5 guesses,4,aback,BBGBB,1.0,2,1
frame,5 guesses,5,frame,GGGGG,0.0,1,1
frank,4 guesses,1,raise,YYBBB,-1.0,2315,84
frank,4 guesses,2,crowd,BGBBB,4.299124740447479,84,8
frank,4 guesses,3,input,BYBBB,3.0,8,1
frank,4 guesses,4,frank,GGGGG,0.0,1,1
fraud,4 guesses,1,raise,YYBBB,-1.0,2315,84
fraud,4 guesses,2,crowd,BGBBG,4.299124740447479,84,3
fraud,4 guesses,3,about,YBBGB,1.5849625007211559,3,1
fraud,4 guesses,4,fraud,GGGGG,0.0,1,1
freak,4 guesses,1,raise,YYBBY,-1.0,2315,37
freak,4 guesses,2,bleat,BBGGB,3.830546608638305,37,6
freak,4 guesses,3,comfy,BBBYB,2.2516291673878226,6,1
freak,4 guesses,4,freak,GGGGG,0.0,1,1
freed,5 guesses,1,raise,YBBBY,-1.0,2315,124
freed,5 guesses,2,deter,YYBGY,4.511605262733948,124,4
freed,5 guesses,3,aback,BBBBB,1.5,4,2
freed,5 guesses,4,adage,BYBBY,1.0,2,1
freed,5 guesses,5,freed,GGGGG,0.0,1,1
freer,4 guesses,1,raise,YBBBY,-1.0,2315,124
freer,4 guesses,2,deter,BYBGY,4.511605262733948,124,6
freer,4 guesses,3,cramp,BYBBB,2.584962500721156,6,1
freer,4 guesses,4,freer,GGGGG,0.0,1,1
fresh,3 guesses,1,raise,YBBGY,-1.0,2315,6
fresh,3 guesses,2,covet,BBBYB,2.584962500721156,6,1
fresh,3 guesses,3,fresh,GGGGG,0.0,1,1
friar,3 guesses,1,raise,YYGBB,-1.0,2315,4
friar,3 guesses,2,abled,YBBBB,2.0,4,1
friar,3 guesses,3,friar,GGGGG,0.0,1,1
fried,3 guesses,1,raise,YBGBY,-1.0,2315,12
fried,3 guesses,2,fetid,GYBYG,2.9182958340544896,12,1
fried,3 guesses,3,fried,GGGGG,0.0,1,1
frill,5 guesses,1,raise,YBGBB,-1.0,2315,28
frill,5 guesses,2,crypt,BGBBB,3.502736171594004,28,9
frill,5 guesses,3,debug,BBBBB,2.7254805569978675,9,2
frill,5 guesses,4,aback,BBBBB,1.0,2,1
frill,5 guesses,5,frill,GGGGG,0.0,1,1
frisk,3 guesses,1,raise,YBGGB,-1.0,2315,5
frisk,3 guesses,2,aback,BBBBG,1.9219280948873623,5,1
frisk,3 guesses,3,frisk,GGGGG,0.0,1,1
fritz,3 guesses,1,raise,YBGBB,-1.0,2315,28
fritz,3 guesses,2,crypt,BGBBY,3.502736171594004,28,1
fritz,3 guesses,3,fritz,GGGGG,0.0,1,1
frock,4 guesses,1,raise,YBBBB,-1.0,2315,105
frock,4 guesses,2,count,YYBBB,4.803891408866589,105,2
frock,4 guesses,3,aback,BBBGG,1.0,2,1
frock,4 guesses,4,frock,GGGGG,0.0,1,1
frond,4 guesses,1,raise,YBBBB,-1.0,2315,105
frond,4 guesses,2,count,BYBGB,4.803891408866589,105,3
frond,4 guesses,3,adapt,BYBBB,1.5849625007211559,3,1
frond,4 guesses,4,frond,GGGGG,0.0,1,1
front,3 guesses,1,raise,YBBBB,-1.0,2315,105
front,3 guesses,2,count,BYBGG,4.803891408866589,105,1
front,3 guesses,3,front,GGGGG,0.0,1,1
frost,3 guesses,1,raise,YBBGB,-1.0,2315,9
frost,3 guesses,2,about,BBGBG,3.169925001442312,9,1
frost,3 guesses,3,frost,GGGGG,0.0,1,1
froth,4 guesses,1,raise,YBBBB,-1.0,2315,105
froth,4 guesses,2,count,BYBBY,4.803891408866589,105,8
froth,4 guesses,3,bloom,BBGBB,3.0,8,1
froth,4 guesses,4,froth,GGGGG,0.0,1,1
frown,4 guesses,1,raise,YBBBB,-1.0,2315,105
frown,4 guesses,2,count,BYBYB,4.803891408866589,105,7
frown,4 guesses,3,draft,BGBYB,2.2359263506290326,7,1
frown,4 guesses,4,frown,GGGGG,0.0,1,1
froze,5 guesses,1,raise,YBBBG,-1.0,2315,28
froze,5 guesses,2,thong,BBGBB,3.767375797816041,28,5
froze,5 guesses,3,adobe,BBGBG,1.9219280948873623,5,2
froze,5 guesses,4,above,BBGBG,1.0,2,1
froze,5 guesses,5,froze,GGGGG,0.0,1,1
fruit,3 guesses,1,raise,YBYBB,-1.0,2315,24
fruit,3 guesses,2,grout,BGBYG,3.9701755214643457,24,1
fruit,3 guesses,3,fruit,GGGGG,0.0,1,1
fudge,4 guesses,1,raise,BBBBG,-1.0,2315,40
fudge,4 guesses,2,clung,BBYBY,4.481687083026442,40,5
fudge,4 guesses,3,fjord,GBBBY,2.321928094887362,5,1
fudge,4 guesses,4,fudge,GGGGG,0.0,1,1
fugue,4 guesses,1,raise,BBBBG,-1.0,2315,40
fugue,4 guesses,2,clung,BBYBY,4.481687083026442,40,5
fugue,4 guesses,3,fjord,GBBBB,2.321928094887362,5,1
fugue,4 guesses,4,fugue,GGGGG,0.0,1,1
fully,5 guesses,1,raise,BBBBB,-1.0,2315,168
fully,5 guesses,2,lunch,YGBBB,5.2201539877500815,168,6
fully,5 guesses,3,abled,BBYBB,2.2516291673878226,6,2
fully,5 guesses,4,adage,BBBBB,1.0,2,1
fully,5 guesses,5,fully,GGGGG,0.0,1,1
fungi,3 guesses,1,raise,BBYBB,-1.0,2315,112
fungi,3 guesses,2,donut,BBGYB,4.736745651800392,112,1
fungi,3 guesses,3,fungi,GGGGG,0.0,1,1
funky,4 guesses,1,raise,BBBBB,-1.0,2315,168
funky,4 guesses,2,lunch,BGGBB,5.2201539877500815,168,2
funky,4 guesses,3,aback,BBBBY,1.0,2,1
funky,4 guesses,4,funky,GGGGG,0.0,1,1
funny,4 guesses,1,raise,BBBBB,-1.0,2315,168
funny,4 guesses,2,lunch,BGYBB,5.2201539877500815,168,3
funny,4 guesses,3,abate,BBBBB,1.5849625007211559,3,1
funny,4 guesses,4,funny,GGGGG,0.0,1,1
furor,5 guesses,1,raise,YBBBB,-1.0,2315,105
furor,5 guesses,2,count,BYYBB,4.803891408866589,105,7
furor,5 guesses,3,demur,BBBYY,2.5216406363433186,7,2
furor,5 guesses,4,affix,BYBBB,1.0,2,1
furor,5 guesses,5,furor,GGGGG,0.0,1,1
furry,4 guesses,1,raise,YBBBB,-1.0,2315,105
furry,4 guesses,2,count,BBYBB,4.803891408866589,105,4
furry,4 guesses,3,berth,BBYBB,2.0,4,1
furry,4 guesses,4,furry,GGGGG,0.0,1,1
fussy,4 guesses,1,raise,BBBYB,-1.0,2315,89
fussy,4 guesses,2,stony,YBBBG,4.7833809437177335,89,8
fussy,4 guesses,3,mushy,BGYBG,2.75,8,1
fussy,4 guesses,4,fussy,GGGGG,0.0,1,1
fuzzy,5 guesses,1,raise,BBBBB,-1.0,2315,168
fuzzy,5 guesses,2,lunch,BGBBB,5.2201539877500815,168,19
fuzzy,5 guesses,3,pygmy,BBBBG,3.5766176449086653,19,2
fuzzy,5 guesses,4,aback,BBBBB,1.0,2,1
fuzzy,5 guesses,5,fuzzy,GGGGG,0.0,1,1
gaffe,3 guesses,1,raise,BGBBG,-1.0,2315,24
gaffe,3 guesses,2,gulch,GBBBB,3.93456081428629,24,1
gaffe,3 guesses,3,gaffe,GGGGG,0.0,1,1
gaily,3 guesses,1,raise,BGGBB,-1.0,2315,6
gaily,3 guesses,2,draft,BBYBB,2.584962500721156,6,1
gaily,3 guesses,3,gaily,GGGGG,0.0,1,1
gamer,4 guesses,1,raise,YGBBY,-1.0,2315,30
gamer,4 guesses,2,glyph,GBBBB,3.1050990021081764,30,2
gamer,4 guesses,3,admin,YBGBB,1.0,2,1
gamer,4 guesses,4,gamer,GGGGG,0.0,1,1
gamma,3 guesses,1,raise,BYBBB,-1.0,2315,110
gamma,3 guesses,2,clout,BBBBB,4.954906391519346,110,8
gamma,3 guesses,3,gamma,GGGGG,3.0,8,1
gamut,4 guesses,1,raise,BGBBB,-1.0,2315,73
gamut,4 guesses,2,lynch,BBBBB,4.211827177017707,73,4
gamut,4 guesses,3,abbot,YBBBG,2.0,4,1
gamut,4 guesses,4,gamut,GGGGG,0.0,1,1
gassy,4 guesses,1,raise,BGBYB,-1.0,2315,18
gassy,4 guesses,2,sloth,YBBBB,3.281036112553423,18,2
