secret_word,starting_word,game_result,guess_num,guess_word,feedback,entropy_score,possibilities_before_guess,possibilities_after_filter
flung,raise,4 guesses,1,raise,BBBBB,-1.0,2315,168
flung,raise,4 guesses,2,lunch,YYYBB,5.2201539877500815,168,4
flung,raise,4 guesses,3,flunk,GGGGB,2.0,4,1
flung,raise,4 guesses,4,flung,GGGGG,0.0,1,1
flunk,raise,3 guesses,1,raise,BBBBB,-1.0,2315,168
flunk,raise,3 guesses,2,lunch,YYYBB,5.2201539877500815,168,4
flunk,raise,3 guesses,3,flunk,GGGGG,2.0,4,1
flush,raise,3 guesses,1,raise,BBBGB,-1.0,2315,8
flush,raise,3 guesses,2,blush,BGGGG,2.75,8,2
flush,raise,3 guesses,3,flush,GGGGG,1.0,2,1
flute,raise,5 guesses,1,raise,BBBBG,-1.0,2315,40
flute,raise,5 guesses,2,bugle,BYBYG,4.3153115322251026,40,4
flute,raise,5 guesses,3,fluke,GGGBG,1.5,4,2
flute,raise,5 guesses,4,flume,GGGBG,1.0,2,1
flute,raise,5 guesses,5,flute,GGGGG,0.0,1,1
flyer,raise,5 guesses,1,raise,YBBBY,-1.0,2315,124
flyer,raise,5 guesses,2,deter,BBBGG,4.511605262733948,124,24
flyer,raise,5 guesses,3,cower,BBBGG,2.631051959488611,24,5
flyer,raise,5 guesses,4,bluer,BGBGG,2.321928094887362,5,1
flyer,raise,5 guesses,5,flyer,GGGGG,0.0,1,1
foamy,raise,4 guesses,1,raise,BYBBB,-1.0,2315,110
foamy,raise,4 guesses,2,clout,BBYBB,4.954906391519346,110,7
foamy,raise,4 guesses,3,dogma,BGBGY,2.807354922057604,7,1
foamy,raise,4 guesses,4,foamy,GGGGG,0.0,1,1
focal,raise,3 guesses,1,raise,BYBBB,-1.0,2315,110
focal,raise,3 guesses,2,clout,YYYBB,4.954906391519346,110,3
focal,raise,3 guesses,3,focal,GGGGG,1.5849625007211559,3,1
focus,raise,3 guesses,1,raise,BBBYB,-1.0,2315,89
focus,raise,3 guesses,2,stony,YBYBB,4.7833809437177335,89,3
focus,raise,3 guesses,3,focus,GGGGG,1.5849625007211559,3,1
foggy,raise,4 guesses,1,raise,BBBBB,-1.0,2315,168
foggy,raise,4 guesses,2,lunch,BBBBB,5.2201539877500815,168,16
foggy,raise,4 guesses,3,dodgy,BGBYG,3.25,16,1
foggy,raise,4 guesses,4,foggy,GGGGG,0.0,1,1
foist,raise,2 guesses,1,raise,BBGGB,-1.0,2315,7
foist,raise,2 guesses,2,foist,GGGGG,2.1280852788913944,7,1
folio,raise,3 guesses,1,raise,BBYBB,-1.0,2315,112
folio,raise,3 guesses,2,donut,BYBBB,4.736745651800392,112,4
folio,raise,3 guesses,3,folio,GGGGG,2.0,4,1
folly,raise,4 guesses,1,raise,BBBBB,-1.0,2315,168
folly,raise,4 guesses,2,lunch,YBBBB,5.2201539877500815,168,14
folly,raise,4 guesses,3,dolly,BGGGG,3.182005814760214,14,3
folly,raise,4 guesses,4,folly,GGGGG,0.9182958340544893,3,1
foray,raise,5 guesses,1,raise,YYBBB,-1.0,2315,84
foray,raise,5 guesses,2,crowd,BYYBB,4.299124740447479,84,11
foray,raise,5 guesses,3,molar,BGBGY,2.8453509366224368,11,2
foray,raise,5 guesses,4,borax,BGGGB,1.0,2,1
foray,raise,5 guesses,5,foray,GGGGG,0.0,1,1
force,raise,4 guesses,1,raise,YBBBG,-1.0,2315,28
force,raise,4 guesses,2,trope,BYYBG,3.4582678680998415,28,6
force,raise,4 guesses,3,forge,GGGBG,2.2516291673878226,6,1
force,raise,4 guesses,4,force,GGGGG,0.0,1,1
forge,raise,3 guesses,1,raise,YBBBG,-1.0,2315,28
forge,raise,3 guesses,2,trope,BYYBG,3.4582678680998415,28,6
forge,raise,3 guesses,3,forge,GGGGG,2.2516291673878226,6,1
forgo,raise,4 guesses,1,raise,YBBBB,-1.0,2315,105
forgo,raise,4 guesses,2,count,BYBBB,4.803891408866589,105,16
forgo,raise,4 guesses,3,droop,BYYYB,3.577819531114783,16,1
forgo,raise,4 guesses,4,forgo,GGGGG,0.0,1,1
forte,raise,3 guesses,1,raise,YBBBG,-1.0,2315,28
forte,raise,3 guesses,2,trope,YYYBG,3.4582678680998415,28,1
forte,raise,3 guesses,3,forte,GGGGG,0.0,1,1
forth,raise,3 guesses,1,raise,YBBBB,-1.0,2315,105
forth,raise,3 guesses,2,count,BGBBY,4.803891408866589,105,3
forth,raise,3 guesses,3,forth,GGGGG,1.5849625007211559,3,1
forty,raise,4 guesses,1,raise,YBBBB,-1.0,2315,105
forty,raise,4 guesses,2,count,BGBBY,4.803891408866589,105,3
forty,raise,4 guesses,3,forth,GGGGB,1.5849625007211559,3,1
forty,raise,4 guesses,4,forty,GGGGG,0.0,1,1
forum,raise,3 guesses,1,raise,YBBBB,-1.0,2315,105
forum,raise,3 guesses,2,count,BGYBB,4.803891408866589,105,1
forum,raise,3 guesses,3,forum,GGGGG,0.0,1,1
found,raise,5 guesses,1,raise,BBBBB,-1.0,2315,168
found,raise,5 guesses,2,lunch,BYYBB,5.2201539877500815,168,7
found,raise,5 guesses,3,mound,BGGGG,1.6644977792004614,7,4
found,raise,5 guesses,4,bound,BGGGG,0.8112781244591327,4,3
found,raise,5 guesses,5,found,GGGGG,0.9182958340544893,3,1
foyer,raise,FAILED,1,raise,YBBBY,-1.0,2315,124
foyer,raise,FAILED,2,deter,BBBGG,4.511605262733948,124,24
foyer,raise,FAILED,3,cower,BGBGG,2.631051959488611,24,9
foyer,raise,FAILED,4,hover,BGBGG,1.6577427265048887,9,5
foyer,raise,FAILED,5,joker,BGBGG,1.3709505944546687,5,3
foyer,raise,FAILED,6,boxer,BGBGG,0.9182958340544893,3,2
frail,raise,3 guesses,1,raise,YYYBB,-1.0,2315,18
frail,raise,3 guesses,2,trail,BGGGG,3.350209029099897,18,2
frail,raise,3 guesses,3,frail,GGGGG,1.0,2,1
frame,raise,5 guesses,1,raise,YYBBG,-1.0,2315,25
frame,raise,5 guesses,2,grace,BGGBG,2.8888840705376353,25,6
frame,raise,5 guesses,3,drake,BGGBG,2.2516291673878226,6,2
frame,raise,5 guesses,4,brave,BGGBG,1.0,2,1
frame,raise,5 guesses,5,frame,GGGGG,0.0,1,1
frank,raise,4 guesses,1,raise,YYBBB,-1.0,2315,84
frank,raise,4 guesses,2,crowd,BGBBB,4.299124740447479,84,8
frank,raise,4 guesses,3,graft,BGGYB,2.75,8,1
frank,raise,4 guesses,4,frank,GGGGG,0.0,1,1
fraud,raise,4 guesses,1,raise,YYBBB,-1.0,2315,84
fraud,raise,4 guesses,2,crowd,BGBBG,4.299124740447479,84,3
fraud,raise,4 guesses,3,brand,BGGBG,1.5849625007211559,3,1
fraud,raise,4 guesses,4,fraud,GGGGG,0.0,1,1
freak,raise,5 guesses,1,raise,YYBBY,-1.0,2315,37
freak,raise,5 guesses,2,alert,YBGYB,3.6177276091537856,37,9
freak,raise,5 guesses,3,break,BGGGG,2.1132833342948745,9,3
freak,raise,5 guesses,4,creak,BGGGG,0.9182958340544893,3,2
freak,raise,5 guesses,5,freak,GGGGG,1.0,2,1
freed,raise,5 guesses,1,raise,YBBBY,-1.0,2315,124
freed,raise,5 guesses,2,deter,YYBGY,4.511605262733948,124,4
freed,raise,5 guesses,3,breed,BGGGG,0.8112781244591327,4,3
freed,raise,5 guesses,4,creed,BGGGG,0.9182958340544893,3,2
freed,raise,5 guesses,5,freed,GGGGG,1.0,2,1
freer,raise,4 guesses,1,raise,YBBBY,-1.0,2315,124
freer,raise,4 guesses,2,deter,BYBGY,4.511605262733948,124,6
freer,raise,4 guesses,3,creep,BYGGB,2.584962500721156,6,1
freer,raise,4 guesses,4,freer,GGGGG,0.0,1,1
fresh,raise,3 guesses,1,raise,YBBGY,-1.0,2315,6
fresh,raise,3 guesses,2,crest,BGGGB,2.2516291673878226,6,1
fresh,raise,3 guesses,3,fresh,GGGGG,0.0,1,1
friar,raise,3 guesses,1,raise,YYGBB,-1.0,2315,4
friar,raise,3 guesses,2,briar,BGGGG,1.5,4,1
friar,raise,3 guesses,3,friar,GGGGG,0.0,1,1
fried,raise,3 guesses,1,raise,YBGBY,-1.0,2315,12
fried,raise,3 guesses,2,cried,BGGGG,2.8553885422075336,12,3
fried,raise,3 guesses,3,fried,GGGGG,0.9182958340544893,3,1
frill,raise,5 guesses,1,raise,YBGBB,-1.0,2315,28
frill,raise,5 guesses,2,print,BGGBB,3.1674925305971176,28,7
frill,raise,5 guesses,3,grill,BGGGG,1.8423709931771088,7,3
frill,raise,5 guesses,4,drill,BGGGG,0.9182958340544893,3,2
frill,raise,5 guesses,5,frill,GGGGG,1.0,2,1
frisk,raise,3 guesses,1,raise,YBGGB,-1.0,2315,5
frisk,raise,3 guesses,2,brisk,BGGGG,1.3709505944546687,5,1
frisk,raise,3 guesses,3,frisk,GGGGG,0.0,1,1
fritz,raise,3 guesses,1,raise,YBGBB,-1.0,2315,28
fritz,raise,3 guesses,2,print,BGGBY,3.1674925305971176,28,2
fritz,raise,3 guesses,3,fritz,GGGGG,1.0,2,1
frock,raise,4 guesses,1,raise,YBBBB,-1.0,2315,105
frock,raise,4 guesses,2,count,YYBBB,4.803891408866589,105,2
frock,raise,4 guesses,3,crock,BGGGG,1.0,2,1
frock,raise,4 guesses,4,frock,GGGGG,0.0,1,1
frond,raise,4 guesses,1,raise,YBBBB,-1.0,2315,105
frond,raise,4 guesses,2,count,BYBGB,4.803891408866589,105,3
frond,raise,4 guesses,3,prong,BGGGB,1.5849625007211559,3,1
frond,raise,4 guesses,4,frond,GGGGG,0.0,1,1
front,raise,3 guesses,1,raise,YBBBB,-1.0,2315,105
front,raise,3 guesses,2,count,BYBGG,4.803891408866589,105,1
front,raise,3 guesses,3,front,GGGGG,0.0,1,1
frost,raise,3 guesses,1,raise,YBBGB,-1.0,2315,9
frost,raise,3 guesses,2,burst,BBYGG,3.169925001442312,9,1
frost,raise,3 guesses,3,frost,GGGGG,0.0,1,1
froth,raise,4 guesses,1,raise,YBBBB,-1.0,2315,105
froth,raise,4 guesses,2,count,BYBBY,4.803891408866589,105,8
froth,raise,4 guesses,3,broth,BGGGG,2.75,8,1
froth,raise,4 guesses,4,froth,GGGGG,0.0,1,1
frown,raise,5 guesses,1,raise,YBBBB,-1.0,2315,105
frown,raise,5 guesses,2,count,BYBYB,4.803891408866589,105,7
frown,raise,5 guesses,3,donor,BYYBY,2.1280852788913944,7,3
frown,raise,5 guesses,4,brown,BGGGG,0.9182958340544893,3,2
frown,raise,5 guesses,5,frown,GGGGG,1.0,2,1
froze,raise,5 guesses,1,raise,YBBBG,-1.0,2315,28
froze,raise,5 guesses,2,trope,BGGBG,3.4582678680998415,28,6
froze,raise,5 guesses,3,drone,BGGBG,1.7924812503605778,6,3
froze,raise,5 guesses,4,broke,BGGBG,0.9182958340544893,3,2
froze,raise,5 guesses,5,froze,GGGGG,1.0,2,1
fruit,raise,3 guesses,1,raise,YBYBB,-1.0,2315,24
fruit,raise,3 guesses,2,droit,BGBGG,3.7720552088742014,24,1
fruit,raise,3 guesses,3,fruit,GGGGG,0.0,1,1
fudge,raise,3 guesses,1,raise,BBBBG,-1.0,2315,40
fudge,raise,3 guesses,2,bugle,BGYBG,4.3153115322251026,40,3
fudge,raise,3 guesses,3,fudge,GGGGG,0.9182958340544893,3,1
fugue,raise,3 guesses,1,raise,BBBBG,-1.0,2315,40
fugue,raise,3 guesses,2,bugle,BYGBG,4.3153115322251026,40,2
fugue,raise,3 guesses,3,fugue,GGGGG,1.0,2,1
fully,raise,5 guesses,1,raise,BBBBB,-1.0,2315,168
fully,raise,5 guesses,2,lunch,YGBBB,5.2201539877500815,168,6
fully,raise,5 guesses,3,bulky,BGYBG,1.7924812503605778,6,3
fully,raise,5 guesses,4,dully,BGGGG,0.9182958340544893,3,2
fully,raise,5 guesses,5,fully,GGGGG,1.0,2,1
fungi,raise,3 guesses,1,raise,BBYBB,-1.0,2315,112
fungi,raise,3 guesses,2,donut,BBGYB,4.736745651800392,112,1
fungi,raise,3 guesses,3,fungi,GGGGG,0.0,1,1
funky,raise,3 guesses,1,raise,BBBBB,-1.0,2315,168
funky,raise,3 guesses,2,lunch,BGGBB,5.2201539877500815,168,2
funky,raise,3 guesses,3,funky,GGGGG,1.0,2,1
funny,raise,4 guesses,1,raise,BBBBB,-1.0,2315,168
funny,raise,4 guesses,2,lunch,BGYBB,5.2201539877500815,168,3
funny,raise,4 guesses,3,bunny,BGGGG,1.5849625007211559,3,1
funny,raise,4 guesses,4,funny,GGGGG,0.0,1,1
furor,raise,3 guesses,1,raise,YBBBB,-1.0,2315,105
furor,raise,3 guesses,2,count,BYYBB,4.803891408866589,105,7
furor,raise,3 guesses,3,furor,GGGGG,2.5216406363433186,7,1
furry,raise,4 guesses,1,raise,YBBBB,-1.0,2315,105
furry,raise,4 guesses,2,count,BBYBB,4.803891408866589,105,4
furry,raise,4 guesses,3,burly,BGYBG,1.5,4,2
furry,raise,4 guesses,4,furry,GGGGG,1.0,2,1
fussy,raise,4 guesses,1,raise,BBBYB,-1.0,2315,89
fussy,raise,4 guesses,2,stony,YBBBG,4.7833809437177335,89,8
fussy,raise,4 guesses,3,mushy,BGYBG,2.75,8,1
fussy,raise,4 guesses,4,fussy,GGGGG,0.0,1,1
fuzzy,raise,5 guesses,1,raise,BBBBB,-1.0,2315,168
fuzzy,raise,5 guesses,2,lunch,BGBBB,5.2201539877500815,168,19
fuzzy,raise,5 guesses,3,dumpy,BGBBG,3.5110854081804264,19,2
fuzzy,raise,5 guesses,4,buggy,BGBBG,1.0,2,1
fuzzy,raise,5 guesses,5,fuzzy,GGGGG,0.0,1,1
gaffe,raise,4 guesses,1,raise,BGBBG,-1.0,2315,24
gaffe,raise,4 guesses,2,cable,BGBBG,2.755123044017255,24,7
gaffe,raise,4 guesses,3,gauge,GGBBG,2.521640636343318,7,1
gaffe,raise,4 guesses,4,gaffe,GGGGG,0.0,1,1
gaily,raise,4 guesses,1,raise,BGGBB,-1.0,2315,6
gaily,raise,4 guesses,2,faint,BGGBB,2.2516291673878226,6,2
gaily,raise,4 guesses,3,daily,BGGGG,1.0,2,1
gaily,raise,4 guesses,4,gaily,GGGGG,0.0,1,1
gamer,raise,4 guesses,1,raise,YGBBY,-1.0,2315,30
gamer,raise,4 guesses,2,taper,BGBGG,2.988106501963945,30,11
gamer,raise,4 guesses,3,lager,BGYGG,2.2998963911678914,11,3
gamer,raise,4 guesses,4,gamer,GGGGG,0.9182958340544893,3,1
gamma,raise,3 guesses,1,raise,BYBBB,-1.0,2315,110
gamma,raise,3 guesses,2,clout,BBBBB,4.954906391519346,110,8
gamma,raise,3 guesses,3,gamma,GGGGG,3.0,8,1
gamut,raise,4 guesses,1,raise,BGBBB,-1.0,2315,73
gamut,raise,4 guesses,2,lynch,BBBBB,4.211827177017707,73,4
gamut,raise,4 guesses,3,datum,BGYGY,2.0,4,1
gamut,raise,4 guesses,4,gamut,GGGGG,0.0,1,1
gassy,raise,4 guesses,1,raise,BGBYB,-1.0,2315,18
gassy,raise,4 guesses,2,salon,YGBBB,3.1496734471867414,18,5
gassy,raise,4 guesses,3,hasty,BGYBG,1.9219280948873623,5,2
gassy,raise,4 guesses,4,gassy,GGGGG,1.0,2,1
gaudy,raise,4 guesses,1,raise,BGBBB,-1.0,2315,73
gaudy,raise,4 guesses,2,lynch,BYBBB,4.211827177017707,73,15
gaudy,raise,4 guesses,3,batty,BGBBG,2.606238928653389,15,6
gaudy,raise,4 guesses,4,gaudy,GGGGG,1.9182958340544891,6,1
gauge,raise,3 guesses,1,raise,BGBBG,-1.0,2315,24
gauge,raise,3 guesses,2,cable,BGBBG,2.755123044017255,24,7
gauge,raise,3 guesses,3,gauge,GGGGG,2.521640636343318,7,1
gaunt,raise,4 guesses,1,raise,BGBBB,-1.0,2315,73
gaunt,raise,4 guesses,2,lynch,BBYBB,4.211827177017707,73,7
gaunt,raise,4 guesses,3,daunt,BGGGG,2.1280852788913944,7,3
gaunt,raise,4 guesses,4,gaunt,GGGGG,0.9182958340544893,3,1
gauze,raise,4 guesses,1,raise,BGBBG,-1.0,2315,24
gauze,raise,4 guesses,2,cable,BGBBG,2.755123044017255,24,7
gauze,raise,4 guesses,3,gauge,GGGBG,2.521640636343318,7,1
gauze,raise,4 guesses,4,gauze,GGGGG,0.0,1,1
gavel,raise,3 guesses,1,raise,BGBBY,-1.0,2315,22
gavel,raise,3 guesses,2,navel,BGGGG,3.408549096875308,22,1
gavel,raise,3 guesses,3,gavel,GGGGG,0.0,1,1
gawky,raise,5 guesses,1,raise,BGBBB,-1.0,2315,73
gawky,raise,5 guesses,2,lynch,BYBBB,4.211827177017707,73,15
gawky,raise,5 guesses,3,batty,BGBBG,2.606238928653389,15,6
gawky,raise,5 guesses,4,gaudy,GGBBG,1.9182958340544891,6,1
gawky,raise,5 guesses,5,gawky,GGGGG,0.0,1,1
gayer,raise,5 guesses,1,raise,YGBBY,-1.0,2315,30
gayer,raise,5 guesses,2,taper,BGBGG,2.988106501963945,30,11
gayer,raise,5 guesses,3,lager,BGYGG,2.2998963911678914,11,3
gayer,raise,5 guesses,4,gamer,GGBGG,0.9182958340544893,3,2
gayer,raise,5 guesses,5,gayer,GGGGG,1.0,2,1
gayly,raise,4 guesses,1,raise,BGBBB,-1.0,2315,73
gayly,raise,4 guesses,2,lynch,YYBBB,4.211827177017707,73,6
gayly,raise,4 guesses,3,badly,BGBGY,2.584962500721156,6,1
gayly,raise,4 guesses,4,gayly,GGGGG,0.0,1,1
gazer,raise,6 guesses,1,raise,YGBBY,-1.0,2315,30
gazer,raise,6 guesses,2,taper,BGBGG,2.988106501963945,30,11
gazer,raise,6 guesses,3,lager,BGYGG,2.2998963911678914,11,3
gazer,raise,6 guesses,4,gamer,GGBGG,0.9182958340544893,3,2
gazer,raise,6 guesses,5,gayer,GGBGG,1.0,2,1
gazer,raise,6 guesses,6,gazer,GGGGG,0.0,1,1
gecko,raise,4 guesses,1,raise,BBBBY,-1.0,2315,142
gecko,raise,4 guesses,2,betel,BGBBB,4.860396655799496,142,6
gecko,raise,4 guesses,3,decoy,BGGYB,2.584962500721156,6,1
gecko,raise,4 guesses,4,gecko,GGGGG,0.0,1,1
geeky,raise,4 guesses,1,raise,BBBBY,-1.0,2315,142
geeky,raise,4 guesses,2,betel,BYBBB,4.860396655799496,142,18
geeky,raise,4 guesses,3,fence,BYBBB,3.239097917988786,18,3
geeky,raise,4 guesses,4,geeky,GGGGG,1.5849625007211559,3,1
geese,raise,4 guesses,1,raise,BBBGY,-1.0,2315,11
geese,raise,4 guesses,2,these,BBYGG,3.0957952550009344,11,2
geese,raise,4 guesses,3,dense,BYBGG,1.0,2,1
geese,raise,4 guesses,4,geese,GGGGG,0.0,1,1
genie,raise,4 guesses,1,raise,BBYBY,-1.0,2315,40
genie,raise,4 guesses,2,widen,BYBYY,4.0439427079182675,40,3
genie,raise,4 guesses,3,ennui,YBGBY,1.5849625007211559,3,1
genie,raise,4 guesses,4,genie,GGGGG,0.0,1,1
genre,raise,3 guesses,1,raise,YBBBY,-1.0,2315,124
genre,raise,3 guesses,2,deter,BYBBY,4.511605262733948,124,10
genre,raise,3 guesses,3,genre,GGGGG,2.446439344671015,10,1
ghost,raise,3 guesses,1,raise,BBBGB,-1.0,2315,8
ghost,raise,3 guesses,2,blush,BBBGY,2.75,8,1
ghost,raise,3 guesses,3,ghost,GGGGG,0.0,1,1
ghoul,raise,3 guesses,1,raise,BBBBB,-1.0,2315,168
ghoul,raise,3 guesses,2,lunch,YYBBY,5.2201539877500815,168,1
ghoul,raise,3 guesses,3,ghoul,GGGGG,0.0,1,1
giant,raise,3 guesses,1,raise,BYYBB,-1.0,2315,38
giant,raise,3 guesses,2,tidal,YGBYB,4.023471592049353,38,1
giant,raise,3 guesses,3,giant,GGGGG,0.0,1,1
giddy,raise,5 guesses,1,raise,BBYBB,-1.0,2315,112
giddy,raise,5 guesses,2,donut,YBBBB,4.736745651800392,112,6
giddy,raise,5 guesses,3,lipid,BGBBY,2.2516291673878226,6,2
giddy,raise,5 guesses,4,biddy,BGGGG,1.0,2,1
giddy,raise,5 guesses,5,giddy,GGGGG,0.0,1,1
gipsy,raise,3 guesses,1,raise,BBYGB,-1.0,2315,4
gipsy,raise,3 guesses,2,tipsy,BGGGG,2.0,4,1
gipsy,raise,3 guesses,3,gipsy,GGGGG,0.0,1,1
girly,raise,4 guesses,1,raise,YBYBB,-1.0,2315,24
girly,raise,4 guesses,2,droit,BYBYB,3.7720552088742014,24,3
girly,raise,4 guesses,3,birch,BGGBB,1.5849625007211559,3,1
girly,raise,4 guesses,4,girly,GGGGG,0.0,1,1
girth,raise,4 guesses,1,raise,YBYBB,-1.0,2315,24
girth,raise,4 guesses,2,droit,BYBYY,3.7720552088742014,24,3
girth,raise,4 guesses,3,birth,BGGGG,0.9182958340544893,3,2
girth,raise,4 guesses,4,girth,GGGGG,1.0,2,1
given,raise,3 guesses,1,raise,BBYBY,-1.0,2315,40
given,raise,3 guesses,2,widen,BGBGG,4.0439427079182675,40,3
given,raise,3 guesses,3,given,GGGGG,1.5849625007211559,3,1
giver,raise,3 guesses,1,raise,YBYBY,-1.0,2315,30
giver,raise,3 guesses,2,diner,BGBGG,3.3470910116261443,30,9
giver,raise,3 guesses,3,giver,GGGGG,1.8799649487271108,9,1
glade,raise,3 guesses,1,raise,BYBBG,-1.0,2315,35
glade,raise,3 guesses,2,blade,BGGGG,3.496104175266961,35,1
glade,raise,3 guesses,3,glade,GGGGG,0.0,1,1
gland,raise,4 guesses,1,raise,BYBBB,-1.0,2315,110
gland,raise,4 guesses,2,clout,BGBBB,4.954906391519346,110,8
gland,raise,4 guesses,3,bland,BGGGG,2.5,8,1
gland,raise,4 guesses,4,gland,GGGGG,0.0,1,1
glare,raise,3 guesses,1,raise,YYBBG,-1.0,2315,25
glare,raise,3 guesses,2,grace,GYGBG,2.8888840705376353,25,1
glare,raise,3 guesses,3,glare,GGGGG,0.0,1,1
glass,raise,4 guesses,1,raise,BYBYB,-1.0,2315,58
glass,raise,4 guesses,2,shalt,YBGYB,4.480837840284,58,2
glass,raise,4 guesses,3,class,BGGGG,1.0,2,1
glass,raise,4 guesses,4,glass,GGGGG,0.0,1,1
glaze,raise,5 guesses,1,raise,BYBBG,-1.0,2315,35
glaze,raise,5 guesses,2,blade,BGGBG,3.496104175266961,35,6
glaze,raise,5 guesses,3,place,BGGBG,1.4591479170272446,6,3
glaze,raise,5 guesses,4,flake,BGGBG,1.5849625007211559,3,1
glaze,raise,5 guesses,5,glaze,GGGGG,0.0,1,1
gleam,raise,4 guesses,1,raise,BYBBY,-1.0,2315,75
gleam,raise,4 guesses,2,dealt,BYYYB,4.648214191242758,75,7
gleam,raise,4 guesses,3,angel,YBYYY,2.807354922057604,7,1
gleam,raise,4 guesses,4,gleam,GGGGG,0.0,1,1
glean,raise,4 guesses,1,raise,BYBBY,-1.0,2315,75
glean,raise,4 guesses,2,dealt,BYYYB,4.648214191242758,75,7
glean,raise,4 guesses,3,angel,YYYYY,2.807354922057604,7,1
glean,raise,4 guesses,4,glean,GGGGG,0.0,1,1
glide,raise,4 guesses,1,raise,BBGBG,-1.0,2315,20
glide,raise,4 guesses,2,unite,BBGBG,2.863865121950854,20,7
glide,raise,4 guesses,3,chide,BBGGG,2.5216406363433186,7,2
glide,raise,4 guesses,4,glide,GGGGG,1.0,2,1
glint,raise,2 guesses,1,raise,BBGBB,-1.0,2315,46
glint,raise,2 guesses,2,glint,GGGGG,4.083587370023806,46,1
gloat,raise,5 guesses,1,raise,BYBBB,-1.0,2315,110
gloat,raise,5 guesses,2,clout,BGGBG,4.954906391519346,110,4
gloat,raise,5 guesses,3,aloft,YGGBG,1.5,4,2
gloat,raise,5 guesses,4,bloat,BGGGG,1.0,2,1
gloat,raise,5 guesses,5,gloat,GGGGG,0.0,1,1
globe,raise,3 guesses,1,raise,BBBBG,-1.0,2315,40
globe,raise,3 guesses,2,bugle,YBYYG,4.3153115322251026,40,1
globe,raise,3 guesses,3,globe,GGGGG,0.0,1,1
gloom,raise,5 guesses,1,raise,BBBBB,-1.0,2315,168
gloom,raise,5 guesses,2,lunch,YBBBB,5.2201539877500815,168,14
gloom,raise,5 guesses,3,dolly,BYYBB,3.182005814760214,14,2
gloom,raise,5 guesses,4,bloom,BGGGG,1.0,2,1
gloom,raise,5 guesses,5,gloom,GGGGG,0.0,1,1
glory,raise,4 guesses,1,raise,YBBBB,-1.0,2315,105
glory,raise,4 guesses,2,count,BYBBB,4.803891408866589,105,16
glory,raise,4 guesses,3,droop,BYGBB,3.577819531114783,16,1
glory,raise,4 guesses,4,glory,GGGGG,0.0,1,1
gloss,raise,4 guesses,1,raise,BBBYB,-1.0,2315,89
gloss,raise,4 guesses,2,stony,YBGBB,4.7833809437177335,89,3
gloss,raise,4 guesses,3,floss,BGGGG,1.5849625007211559,3,1
gloss,raise,4 guesses,4,gloss,GGGGG,0.0,1,1
glove,raise,3 guesses,1,raise,BBBBG,-1.0,2315,40
glove,raise,3 guesses,2,bugle,BBYYG,4.3153115322251026,40,2
glove,raise,3 guesses,3,glove,GGGGG,1.0,2,1
glyph,raise,3 guesses,1,raise,BBBBB,-1.0,2315,168
glyph,raise,3 guesses,2,lunch,YBBBG,5.2201539877500815,168,1
glyph,raise,3 guesses,3,glyph,GGGGG,0.0,1,1
gnash,raise,3 guesses,1,raise,BYBGB,-1.0,2315,13
gnash,raise,3 guesses,2,clash,BBGGG,3.238901256602631,13,2
gnash,raise,3 guesses,3,gnash,GGGGG,1.0,2,1
gnome,raise,4 guesses,1,raise,BBBBG,-1.0,2315,40
gnome,raise,4 guesses,2,bugle,BBYBG,4.3153115322251026,40,2
gnome,raise,4 guesses,3,dodge,BYBYG,1.0,2,1
gnome,raise,4 guesses,4,gnome,GGGGG,0.0,1,1
godly,raise,4 guesses,1,raise,BBBBB,-1.0,2315,168
godly,raise,4 guesses,2,lunch,YBBBB,5.2201539877500815,168,14
godly,raise,4 guesses,3,dolly,YGBGG,3.182005814760214,14,1
godly,raise,4 guesses,4,godly,GGGGG,0.0,1,1
going,raise,4 guesses,1,raise,BBGBB,-1.0,2315,46
going,raise,4 guesses,2,glint,YBGGB,4.083587370023806,46,5
going,raise,4 guesses,3,doing,BGGGY,2.321928094887362,5,1
going,raise,4 guesses,4,going,GGGGG,0.0,1,1
golem,raise,4 guesses,1,raise,BBBBY,-1.0,2315,142
golem,raise,4 guesses,2,betel,BBBGY,4.860396655799496,142,4
golem,raise,4 guesses,3,clued,BYBGB,2.0,4,1
golem,raise,4 guesses,4,golem,GGGGG,0.0,1,1
golly,raise,5 guesses,1,raise,BBBBB,-1.0,2315,168
golly,raise,5 guesses,2,lunch,YBBBB,5.2201539877500815,168,14
golly,raise,5 guesses,3,dolly,BGGGG,3.182005814760214,14,3
golly,raise,5 guesses,4,folly,BGGGG,0.9182958340544893,3,2
golly,raise,5 guesses,5,golly,GGGGG,1.0,2,1
gonad,raise,4 guesses,1,raise,BYBBB,-1.0,2315,110
gonad,raise,4 guesses,2,clout,BBYBB,4.954906391519346,110,7
gonad,raise,4 guesses,3,dogma,YGYBY,2.807354922057604,7,1
gonad,raise,4 guesses,4,gonad,GGGGG,0.0,1,1
goner,raise,FAILED,1,raise,YBBBY,-1.0,2315,124
goner,raise,FAILED,2,deter,BBBGG,4.511605262733948,124,24
goner,raise,FAILED,3,cower,BGBGG,2.631051959488611,24,9
goner,raise,FAILED,4,hover,BGBGG,1.6577427265048887,9,5
goner,raise,FAILED,5,joker,BGBGG,1.3709505944546687,5,3
goner,raise,FAILED,6,boxer,BGBGG,0.9182958340544893,3,2
